url,companyName,location,salary,contractType,jobTitle,jobDescription,jobCategory
"https://students.pl/oferty/asystent-kierownika-house-nowa-stacja-pruszkow,pruszkow/13033/","LPP S.A.",Pruszków,"Nie podano","Umowa o pracę","Asystent Kierownika / House / Nowa Stacja / Pruszków","Asystent Kierownika / House / Nowa Stacja / Pruszków Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/praktykant-w-zespole-innowacji-ulg-i-dotacji,warszawa/13032/",KPMG,Warszawa,"Nie podano","Umowa zlecenie","Praktykant w zespole Innowacji, Ulg i Dotacji","Praktykant w zespole Innowacji, Ulg i Dotacji Finanse Rachunkowość angielski dla studenta prawa Ekonomia SGH",Finanse
"https://students.pl/oferty/praktyki-w-zespole-tax-enterprise,warszawa/13031/",KPMG,Warszawa,"Nie podano","Umowa zlecenie","Praktyki w zespole Tax Enterprise","Praktyki w zespole Tax Enterprise Finanse Rachunkowość dla studenta prawa Ekonomia SGH",Finanse
"https://students.pl/oferty/customer-service-professional-japanese-speaker,warszawa/13028/","SITEL Polska",Warszawa,"Nie podano",,"Customer Service Professional - Japanese Speaker","Customer Service Professional - Japanese Speaker Języki obce angielski japoński","Języki obce"
"https://students.pl/oferty/junior-ap-accountant-with-russian,warszawa/13027/",Accenture,Warszawa,"Nie podano",,"Junior AP Accountant with Russian","Junior AP Accountant with Russian Finanse Języki obce Rachunkowość angielski rosyjski",Finanse
"https://students.pl/oferty/konsultant-ds-obsugi-klienta,wroclaw/13025/",CCIG,Wrocław,"Nie podano","Umowa zlecenie","Konsultant ds. obsługi klienta","Konsultant ds. obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta,czestochowa/13024/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Specjalista ds. obsługi klienta","Specjalista ds. obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-reserved-nowy-rynek-jelenia-gora,jelenia-gora/13023/","LPP S.A.","Jelenia Góra","Nie podano","Umowa o pracę","Sprzedawca / Reserved / Nowy Rynek / Jelenia Góra","Sprzedawca / Reserved / Nowy Rynek / Jelenia Góra Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-galeria-piastow-legnica,legnica/13022/","LPP S.A.",Legnica,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Piastów / Legnica","Sprzedawca / Reserved / Galeria Piastów / Legnica Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-veneda-omza,lomza/13021/","LPP S.A.",Łomża,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Veneda / Łomża","Sprzedawca / Reserved / Veneda / Łomża Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdansk/13020/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/facility-assistant,warszawa/13019/",Testronic,Warszawa,"Nie podano",,"Facility Assistant","Facility Assistant Administracja Zakupy",Administracja
"https://students.pl/oferty/analityk-finanse-cyfrowe-big-data-oraz-media,warszawa/13018/","Fina Cyberis",Warszawa,"Nie podano",,"Analityk - finanse cyfrowe, big data oraz media","Analityk - finanse cyfrowe, big data oraz media Finanse Research angielski Finanse",Finanse
"https://students.pl/oferty/specjalista-ds-telefonicznych-konsultacji,lodz/13017/",CCIG,Łódź,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznych konsultacji","Specjalista ds. telefonicznych konsultacji Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/kierownik-salonu-sinsay-galeria-echo-kielce,kielce/13015/","LPP S.A.",Kielce,"Nie podano","Umowa o pracę","Kierownik Salonu / Sinsay / Galeria Echo / Kielce","Kierownik Salonu / Sinsay / Galeria Echo / Kielce Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-agora-bytom,bytom/13014/","LPP S.A.",Bytom,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Agora / Bytom","Sprzedawca / Sinsay / Agora / Bytom Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/translators-russian,warszawa/13011/",Testronic,Warszawa,"Nie podano",,"Translators - Russian","Translators - Russian IT i Programowanie Języki obce angielski rosyjski","IT i Programowanie"
"https://students.pl/oferty/video-games-tester-brazilian-portuguese-english-localisation-part-time-nightshift,warszawa/13010/",Testronic,Warszawa,"Nie podano",,"Video Games Tester Brazilian Portuguese / English Localisation - Part time (Nightshift)","Video Games Tester Brazilian Portuguese / English Localisation - Part time (Nightshift) IT i Programowanie Języki obce angielski portugalski","IT i Programowanie"
"https://students.pl/oferty/specjalistka-specjalista-ds-obsugi-klienta-z-jez-czeskim,gdansk/13009/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka/ Specjalista ds. obsługi klienta z jęz. czeskim","Specjalistka/ Specjalista ds. obsługi klienta z jęz. czeskim Języki obce angielski czeski","Języki obce"
"https://students.pl/oferty/asystent-kierownika-mohito-stara-kablownia-czechowice-dziedzice,czechowice-dziedzice/13003/","LPP S.A.",Czechowice-Dziedzice,"Nie podano","Umowa o pracę","Asystent Kierownika / Mohito / Stara Kablownia / Czechowice-Dziedzice","Asystent Kierownika / Mohito / Stara Kablownia / Czechowice-Dziedzice Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-stara-garbarnia-zyrardow,zyrardow/13002/","LPP S.A.",Żyrardów,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Stara Garbarnia / Żyrardów","Sprzedawca / Sinsay / Stara Garbarnia / Żyrardów Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/recruiter,warszawa/12998/",Testronic,Warszawa,"Nie podano",,Recruiter,"Recruiter HR Języki obce Zarządzanie HR angielski",HR
"https://students.pl/oferty/collections-analyst-with-spanish,warszawa/12995/",Accenture,Warszawa,"Nie podano",,"Collections Analyst with Spanish","Collections Analyst with Spanish Finanse Języki obce Rachunkowość angielski hiszpański",Finanse
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/12992/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,gdansk/12991/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdynia/12988/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznych-konsultacji,czestochowa/12982/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznych konsultacji","Specjalista ds. telefonicznych konsultacji Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,tarnow/12981/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/konsultant-ds-telefonicznej-obsugi-klienta,lodz/12979/",CCIG,Łódź,"Nie podano","Umowa zlecenie","Konsultant ds. telefonicznej obsługi klienta","Konsultant ds. telefonicznej obsługi klienta Obsługa klienta polskojęzycznego Call center","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/12971/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-konsultant-klienta,katowice/12967/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Konsultant Klienta","Telefoniczny Konsultant Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,kielce/12966/",CCIG,Kielce,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/12965/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-konsultant-klienta,kielce/12962/",CCIG,Kielce,"Nie podano","Umowa zlecenie","Telefoniczny Konsultant Klienta","Telefoniczny Konsultant Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-konsultant-klienta,gdynia/12959/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Konsultant Klienta","Telefoniczny Konsultant Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,kielce/12958/",CCIG,Kielce,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-z-jezykiem-niemieckim,gdansk/12955/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Specjalista ds. obsługi klienta z językiem niemieckim","Specjalista ds. obsługi klienta z językiem niemieckim Języki obce Obsługa klienta Customer care niemiecki","Języki obce"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdansk/12954/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-z-jezykiem-angielskim,wroclaw/12953/",CCIG,Wrocław,23zł,"Umowa zlecenie","Specjalista ds. obsługi klienta z językiem angielskim","Specjalista ds. obsługi klienta z językiem angielskim Języki obce Obsługa klienta Customer care angielski","Języki obce"
"https://students.pl/oferty/pracownik-ds-obsugi-klienta-indywidualnego,kielce/12952/",CCIG,Kielce,"Nie podano","Umowa zlecenie","Pracownik ds. Obsługi Klienta Indywidualnego","Pracownik ds. Obsługi Klienta Indywidualnego Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/12951/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta,wroclaw/12948/",CCIG,Wrocław,"18 - 28zł","Umowa zlecenie","Konsultant ds. obsługi Klienta","Konsultant ds. obsługi Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-klienta-staa-praca,wroclaw/12947/",CCIG,Wrocław,"Nie podano","Umowa zlecenie","Doradca Klienta - stała praca","Doradca Klienta - stała praca Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-klienta-staa-praca,zielona-gora/12946/",CCIG,"Zielona Góra","Nie podano","Umowa zlecenie","Doradca Klienta - stała praca","Doradca Klienta - stała praca Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,tarnow/12945/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdansk/12917/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-ds-klienta-biznesowego,katowice/12916/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Doradca ds. Klienta Biznesowego","Doradca ds. Klienta Biznesowego Sprzedaż Call center Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/12908/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,tarnow/12907/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/12903/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-klienta-staa-praca,wroclaw/12892/",CCIG,Wrocław,"Nie podano","Umowa zlecenie","Doradca Klienta - stała praca","Doradca Klienta - stała praca Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,gdansk/12879/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdynia/12878/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,rzeszow/12873/",CCIG,Rzeszów,"Nie podano","Umowa zlecenie","Specjalista ds. Telefonicznej Obsługi Klienta","Specjalista ds. Telefonicznej Obsługi Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/12860/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-infolinia-przychodzaca,tarnow/12847/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Specjalista ds. obsługi klienta - infolinia przychodząca","Specjalista ds. obsługi klienta - infolinia przychodząca Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/12836/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-telefonicznej,czestochowa/12835/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Specjalista ds. obsługi telefonicznej","Specjalista ds. obsługi telefonicznej Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-infolinia-assistance,warszawa/12834/",CCIG,Warszawa,18zł,"Umowa zlecenie","Specjalista ds. Obsługi Klienta - infolinia assistance","Specjalista ds. Obsługi Klienta - infolinia assistance Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznego-i-mailowego-wsparcia-klienta,warszawa/12815/",CCIG,Warszawa,18zł,"Umowa zlecenie","Specjalista ds. telefonicznego i mailowego wsparcia klienta","Specjalista ds. telefonicznego i mailowego wsparcia klienta Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-klienta-z-jezykiem-niemieckim-praca-biurowa,gdansk/12800/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Doradca Klienta z językiem niemieckim - praca biurowa","Doradca Klienta z językiem niemieckim - praca biurowa Języki obce Obsługa klienta Customer care niemiecki","Języki obce"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdynia/12799/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Sprzedaż Call center Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-ds-klienta-biznesowego,katowice/12793/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca ds. Klienta Biznesowego","Telefoniczny Doradca ds. Klienta Biznesowego Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,tarnow/12776/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznych-konsultacji,tarnow/12768/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznych konsultacji","Specjalista ds. telefonicznych konsultacji Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-konsultant-klienta,zielona-gora/12741/",CCIG,"Zielona Góra","Nie podano","Umowa zlecenie","Telefoniczny Konsultant Klienta","Telefoniczny Konsultant Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,wroclaw/12740/",CCIG,Wrocław,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-ds-klienta-indywidualnego,katowice/12738/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca ds. Klienta Indywidualnego","Telefoniczny Doradca ds. Klienta Indywidualnego Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/pracuj-jak-ci-wygodnie-to-sie-opaca,gdynia/12737/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Pracuj jak Ci wygodnie - to się opłaca!","Pracuj jak Ci wygodnie - to się opłaca! Obsługa klienta Call center Customer care","Obsługa klienta"
